,TIPO,SERVICIO,ESTRATO,TOTAL_PERSONAS,SEXO,EDAD,PARENTESCO,PADRE,MADRE,D_01,D_02,D_03,D_04,D_05,D_06,D_07,D_08,D_09,D_10,D_11_A,D_11_B,D_11_C,D_11_D,D_11_E,D_11_F,D_11_G,D_11_H,D_11_I,D_11_J,D_11_K,D_11_L,D_11_M,D_11_N,D_12_A,D_12_A_A,D_12_B,D_12_B_A,D_12_C,D_12_C_A,D2_01,D2_03,D2_04,D2_05,D2_05_A,D2_06,D2_07,G_01,G_02,G_06_A,G_06_B,G_06_C,G_06_D,G_06_E,G_06_F,G_06_G,G_06_H,G_06_I,G_06_J,G_06_K,G_06_L,G_06_M,G_06_N,COD_REGION
42434,2,1,5.0,3,2.0,63.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,9.0,2.0,9.0,2.0,9.0,9.0,3.0,2.0,4.0,409.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
42435,1,1,2.0,4,2.0,30.0,3.0,1.0,1.0,1.0,1.0,12.0,4.0,10.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,6.0,0.0,7.0,703.0,1.0,2.0,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3
42436,2,1,4.0,2,2.0,59.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,40.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,5.0,5.0,1.0,7.0,705.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
42437,2,1,1.0,4,1.0,27.0,1.0,2.0,2.0,1.0,1.0,9.0,4.0,40.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,0.0,5.0,511.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,9.0,1.0,3.0,9.0,3.0,3.0,9.0,2.0,2.0,2.0,2.0,3
42438,2,1,2.0,2,2.0,58.0,1.0,3.0,3.0,1.0,1.0,12.0,4.0,48.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,9.0,9.0,2.0,3.0,3.0,302.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
42439,2,1,1.0,5,2.0,42.0,2.0,3.0,2.0,1.0,1.0,6.0,1.0,48.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,5.0,511.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5
42440,2,1,6.0,5,2.0,23.0,3.0,2.0,1.0,1.0,1.0,9.0,1.0,48.0,1.0,1.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,9.0,6.0,0.0,8.0,806.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3
42441,2,1,4.0,2,1.0,36.0,1.0,2.0,2.0,1.0,1.0,12.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,5.0,3.0,1.0,7.0,713.0,1.0,1.0,2.0,1.0,9.0,9.0,9.0,9.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5
42442,2,1,4.0,4,2.0,35.0,2.0,2.0,2.0,1.0,1.0,12.0,1.0,48.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,9.0,3.0,2.0,7.0,705.0,1.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3
42443,1,1,2.0,1,2.0,39.0,1.0,3.0,3.0,1.0,1.0,8.0,1.0,48.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,6.0,0.0,6.0,603.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
42444,1,1,5.0,2,2.0,47.0,1.0,2.0,2.0,1.0,1.0,7.0,3.0,50.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,2.0,3.0,305.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3
42445,2,1,2.0,3,1.0,46.0,2.0,3.0,2.0,1.0,1.0,8.0,4.0,70.0,1.0,1.0,5.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,9.0,9.0,3.0,2.0,5.0,511.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
42446,2,1,2.0,2,1.0,37.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,48.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,0.0,6.0,603.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
42447,1,1,1.0,6,2.0,54.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,5.0,2.0,201.0,1.0,2.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3
42448,2,1,2.0,4,2.0,59.0,1.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,2.0,5.0,511.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1
42449,1,1,1.0,5,2.0,58.0,2.0,3.0,2.0,1.0,1.0,12.0,1.0,42.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,1.0,1.0,2.0,9.0,9.0,1.0,5.0,3.0,302.0,1.0,2.0,1.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1
42450,2,1,2.0,3,2.0,19.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,2.0,1.0,5.0,511.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3
42451,1,1,1.0,2,2.0,49.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,1.0,2.0,2.0,3.0,305.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4
42452,1,1,2.0,4,2.0,35.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,2.0,5.0,511.0,1.0,2.0,1.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3
42453,2,1,4.0,1,1.0,23.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,48.0,1.0,3.0,5.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,9.0,9.0,6.0,0.0,7.0,705.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1
42454,2,1,4.0,2,2.0,24.0,1.0,2.0,2.0,1.0,1.0,9.0,1.0,48.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,9.0,2.0,9.0,9.0,2.0,0.0,7.0,705.0,1.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5
42455,2,1,1.0,1,2.0,56.0,1.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,9.0,6.0,0.0,3.0,304.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3
42456,2,1,2.0,5,1.0,59.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,50.0,1.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,9.0,2.0,9.0,2.0,9.0,9.0,4.0,5.0,3.0,301.0,1.0,1.0,1.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3
42457,2,1,4.0,3,1.0,35.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,48.0,1.0,1.0,5.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,9.0,3.0,1.0,7.0,705.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3
42458,2,1,2.0,1,2.0,42.0,1.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,1.0,2.0,2.0,9.0,9.0,5.0,3.0,3.0,305.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
42459,2,1,2.0,2,2.0,22.0,2.0,2.0,2.0,1.0,1.0,10.0,1.0,55.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,7.0,710.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3
42460,1,1,1.0,4,2.0,25.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,9.0,2.0,3.0,3.0,304.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4
42461,2,1,5.0,2,1.0,50.0,1.0,2.0,2.0,1.0,1.0,8.0,4.0,48.0,1.0,1.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,6.0,1.0,4.0,407.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3
42462,2,1,2.0,2,2.0,57.0,2.0,3.0,3.0,2.0,1.0,12.0,4.0,48.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,6.0,0.0,5.0,511.0,1.0,2.0,2.0,2.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3
42463,2,1,3.0,2,1.0,57.0,1.0,3.0,2.0,1.0,1.0,11.0,2.0,48.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,9.0,3.0,2.0,5.0,511.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5
42464,2,1,2.0,5,1.0,18.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,9.0,5.0,6.0,0.0,5.0,511.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
42465,2,1,2.0,3,2.0,58.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,9.0,9.0,3.0,2.0,3.0,305.0,1.0,2.0,2.0,1.0,9.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5
42466,2,1,4.0,1,1.0,36.0,1.0,2.0,2.0,1.0,1.0,12.0,4.0,48.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,9.0,9.0,1.0,0.0,8.0,802.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
42467,1,1,4.0,3,1.0,39.0,1.0,2.0,2.0,1.0,1.0,12.0,1.0,48.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,9.0,3.0,1.0,7.0,705.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5
42468,2,1,1.0,1,2.0,65.0,1.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,3.0,302.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5
42469,2,1,2.0,4,1.0,51.0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,20.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,9.0,9.0,2.0,3.0,4.0,406.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1
42470,2,1,2.0,4,1.0,17.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,9.0,6.0,0.0,5.0,511.0,5.0,5.0,2.0,1.0,1.0,3.0,1.0,9.0,1.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,3
42471,2,1,6.0,1,1.0,21.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,9.0,6.0,0.0,6.0,601.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,9.0,3
42472,1,1,1.0,4,2.0,57.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,30.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,9.0,2.0,9.0,9.0,2.0,3.0,3.0,304.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4
42473,2,1,2.0,3,2.0,29.0,1.0,3.0,2.0,1.0,1.0,6.0,1.0,65.0,2.0,9.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,6.0,2.0,4.0,409.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
42474,2,1,6.0,1,1.0,55.0,1.0,3.0,2.0,1.0,1.0,12.0,1.0,60.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,1.0,9.0,2.0,9.0,9.0,3.0,2.0,7.0,705.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3
42475,2,1,4.0,1,1.0,40.0,1.0,2.0,2.0,1.0,1.0,10.0,1.0,48.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,9.0,6.0,0.0,7.0,705.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,9.0,9.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,3
42476,2,1,5.0,4,2.0,33.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,9.0,9.0,6.0,0.0,7.0,705.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,9.0,9.0,9.0,1
42477,1,1,1.0,2,2.0,51.0,3.0,3.0,1.0,1.0,1.0,12.0,3.0,50.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,9.0,6.0,0.0,5.0,511.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
42478,2,1,2.0,3,2.0,32.0,1.0,3.0,2.0,1.0,1.0,12.0,1.0,48.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,5.0,2.0,4.0,406.0,1.0,2.0,2.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3
42479,1,1,3.0,4,2.0,62.0,7.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,1.0,1.0,2.0,9.0,9.0,6.0,1.0,4.0,408.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
42480,2,1,5.0,1,1.0,23.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,9.0,9.0,6.0,0.0,7.0,705.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,9.0,9.0,1.0,2.0,3.0,9.0,9.0,9.0,9.0,3
42481,1,1,1.0,5,1.0,40.0,3.0,2.0,1.0,1.0,1.0,11.0,2.0,40.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,5.0,6.0,4.0,5.0,511.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4
42482,1,1,2.0,2,1.0,38.0,7.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,9.0,9.0,6.0,0.0,5.0,511.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
42483,1,1,1.0,6,1.0,45.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,1.0,2.0,4.0,7.0,705.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4
42484,2,1,4.0,5,1.0,58.0,1.0,3.0,2.0,1.0,1.0,9.0,1.0,48.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,9.0,3.0,2.0,6.0,603.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
42485,2,1,2.0,4,1.0,31.0,8.0,2.0,2.0,1.0,1.0,8.0,4.0,50.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,5.0,2.0,5.0,511.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5
42486,1,1,3.0,3,1.0,17.0,8.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,9.0,9.0,6.0,0.0,5.0,511.0,5.0,5.0,2.0,1.0,1.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,3
42487,2,1,1.0,4,2.0,30.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,2.0,3.0,301.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5
42488,1,1,3.0,3,2.0,29.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,9.0,2.0,9.0,2.0,9.0,9.0,6.0,2.0,5.0,511.0,1.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5
